,cfr Return Against qlearner,Order
13884,-2.0,1
13885,0.0,1
13886,-4.0,1
13887,-2.0,1
13888,0.0,1
13889,-3.0,1
13890,-4.0,1
13891,-2.0,1
13892,-2.0,1
13893,-3.0,1
13894,2.0,1
13895,-2.0,1
13896,-4.0,1
13897,-2.0,1
13898,-2.0,1
13899,-4.0,1
13900,-5.0,1
13901,0.0,1
13902,-4.0,1
13903,-1.0,1
13904,-2.0,1
13905,0.0,1
13906,-3.0,1
13907,0.0,1
13908,-2.0,1
13909,-2.0,1
13910,-2.0,1
13911,-2.0,1
13912,-1.0,1
13913,2.0,1
13914,0.0,1
13915,-2.0,1
13916,-4.0,1
13917,0.0,1
13918,-2.0,1
13919,-4.0,1
13920,0.0,1
13921,-2.0,1
13922,-1.0,1
13923,-2.0,1
13924,-2.0,1
13925,0.0,1
13926,0.0,1
13927,-2.0,1
13928,-4.0,1
13929,-2.0,1
13930,-4.0,1
13931,-2.0,1
13932,0.0,1
13933,-7.0,1
13934,-6.0,1
13935,-2.0,1
13936,-3.0,1
13937,-2.0,1
13938,-3.0,1
13939,-4.0,1
13940,-1.0,1
13941,-4.0,1
13942,-6.0,1
13943,2.0,1
13944,-2.0,1
13945,-2.0,1
13946,-1.0,1
13947,0.0,1
13948,0.0,1
13949,-1.0,1
13950,-2.0,1
13951,-2.0,1
13952,-1.0,1
13953,-3.0,1
13954,-7.0,1
13955,0.0,1
13956,0.0,1
13957,-2.0,1
13958,-4.0,1
13959,-4.0,1
13960,-1.0,1
13961,-4.0,1
13962,-5.0,1
13963,2.0,1
13964,-2.0,1
13965,0.0,1
13966,-4.0,1
13967,-1.0,1
13968,-1.0,1
13969,2.0,1
13970,-1.0,1
13971,-6.0,1
13972,-3.0,1
13973,-2.0,1
13974,-5.0,1
13975,-2.0,1
13976,-6.0,1
13977,-7.0,1
13978,-3.0,1
13979,-2.0,1
13980,-1.0,1
13981,-2.0,1
13982,-4.0,1
13983,-2.0,1
13984,0.0,1
13985,-1.0,1
13986,-2.0,1
13987,-1.0,1
13988,0.0,1
13989,0.0,1
13990,-3.0,1
13991,0.0,1
13992,2.0,1
13993,-4.0,1
13994,-2.0,1
13995,0.0,1
13996,-7.0,1
13997,0.0,1
13998,-2.0,1
13999,-4.0,1
14000,2.0,0
14001,6.0,0
14002,0.0,0
14003,2.0,0
14004,2.0,0
14005,3.0,0
14006,4.0,0
14007,4.0,0
14008,1.0,0
14009,4.0,0
14010,0.0,0
14011,2.0,0
14012,0.0,0
14013,2.0,0
14014,2.0,0
14015,0.0,0
14016,2.0,0
14017,2.0,0
14018,0.0,0
14019,0.0,0
14020,4.0,0
14021,6.0,0
14022,4.0,0
14023,1.0,0
14024,4.0,0
14025,2.0,0
14026,2.0,0
14027,2.0,0
14028,0.0,0
14029,2.0,0
14030,6.0,0
14031,5.0,0
14032,6.0,0
14033,1.0,0
14034,0.0,0
14035,2.0,0
14036,-2.0,0
14037,-2.0,0
14038,4.0,0
14039,3.0,0
14040,4.0,0
14041,2.0,0
14042,0.0,0
14043,2.0,0
14044,2.0,0
14045,4.0,0
14046,0.0,0
14047,-2.0,0
14048,2.0,0
14049,4.0,0
14050,4.0,0
14051,3.0,0
14052,2.0,0
14053,0.0,0
14054,4.0,0
14055,4.0,0
14056,0.0,0
14057,0.0,0
14058,1.0,0
14059,0.0,0
14060,2.0,0
14061,5.0,0
14062,3.0,0
14063,3.0,0
14064,7.0,0
14065,0.0,0
14066,2.0,0
14067,1.0,0
14068,2.0,0
14069,-2.0,0
14070,2.0,0
14071,-2.0,0
14072,3.0,0
14073,4.0,0
14074,0.0,0
14075,-2.0,0
14076,4.0,0
14077,0.0,0
14078,4.0,0
14079,-2.0,0
14080,3.0,0
14081,1.0,0
14082,3.0,0
14083,6.0,0
14084,4.0,0
14085,4.0,0
14086,7.0,0
14087,0.0,0
14088,4.0,0
14089,4.0,0
14090,2.0,0
14091,2.0,0
14092,5.0,0
14093,2.0,0
14094,4.0,0
14095,2.0,0
14096,2.0,0
14097,1.0,0
14098,6.0,0
14099,0.0,0
14100,7.0,0
14101,-2.0,0
14102,2.0,0
14103,7.0,0
14104,7.0,0
14105,4.0,0
14106,6.0,0
14107,4.0,0
14108,-2.0,0
14109,3.0,0
14110,2.0,0
14111,2.0,0
14112,2.0,0
14113,3.0,0
14114,2.0,0
14115,2.0,0
14116,2.0,0
14117,6.0,0
14118,0.0,0
14119,0.0,0
14120,0.0,0
14121,2.0,0
14122,2.0,0
14123,2.0,0
14124,7.0,0
14125,4.0,0
14126,6.0,0
14127,4.0,0
14128,2.0,0
14129,4.0,0
14130,3.0,0
14131,4.0,0
14132,2.0,0
14133,3.0,0
14134,3.0,0
14135,1.0,0
14136,2.0,0
14137,2.0,0
14138,2.0,0
14139,4.0,0
14140,6.0,0
14141,0.0,0
14142,1.0,0
14143,0.0,0
14144,6.0,0
14145,1.0,0
14146,0.0,0
14147,0.0,0
14148,3.0,0
14149,0.0,0
14150,2.0,0
14151,2.0,0
14152,6.0,0
14153,2.0,0
14154,3.0,0
14155,2.0,0
14156,0.0,0
14157,4.0,0
14158,4.0,0
14159,-2.0,0
14160,1.0,0
14161,2.0,0
14162,4.0,0
14163,3.0,0
14164,0.0,0
14165,4.0,0
14166,2.0,0
14167,4.0,0
14168,0.0,0
14169,0.0,0
14170,1.0,0
14171,0.0,0
14172,2.0,0
14173,3.0,0
14174,3.0,0
14175,4.0,0
14176,5.0,0
14177,4.0,0
14178,0.0,0
14179,2.0,0
14180,1.0,0
14181,2.0,0
14182,4.0,0
14183,3.0,0
14184,0.0,0
14185,0.0,0
14186,6.0,0
14187,0.0,0
14188,3.0,0
14189,2.0,0
14190,1.0,0
14191,3.0,0
14192,3.0,0
14193,1.0,0
14194,2.0,0
14195,1.0,0
14196,4.0,0
14197,2.0,0
14198,6.0,0
14199,3.0,0
14200,2.0,0
14201,6.0,0
14202,3.0,0
14203,-2.0,0
14204,0.0,0
14205,0.0,0
14206,-2.0,0
14207,0.0,0
14208,4.0,0
14209,2.0,0
14210,0.0,0
14211,3.0,0
14212,4.0,0
14213,2.0,0
14214,-2.0,0
14215,3.0,0
14216,4.0,0
14217,1.0,0
14218,4.0,0
14219,2.0,0
14220,1.0,0
14221,0.0,0
14222,4.0,0
14223,4.0,0
14224,4.0,0
14225,0.0,0
14226,2.0,0
14227,2.0,0
14228,4.0,0
14229,3.0,0
14230,2.0,0
14231,0.0,0
14232,1.0,0
14233,1.0,0
14234,2.0,0
14235,0.0,0
14236,0.0,0
14237,-2.0,0
14238,0.0,0
14239,2.0,0
14240,2.0,0
14241,0.0,0
14242,1.0,0
14243,0.0,0
14244,4.0,0
14245,0.0,0
14246,0.0,0
14247,6.0,0
14248,0.0,0
14249,4.0,0
14250,4.0,0
14251,7.0,0
14252,0.0,0
14253,4.0,0
14254,6.0,0
14255,4.0,0
14256,2.0,0
14257,0.0,0
14258,4.0,0
14259,2.0,0
14260,2.0,0
14261,3.0,0
14262,1.0,0
14263,3.0,0
14264,2.0,0
14265,0.0,0
14266,2.0,0
14267,1.0,0
14268,4.0,0
14269,3.0,0
14270,4.0,0
14271,0.0,0
14272,6.0,0
14273,2.0,0
14274,5.0,0
14275,-2.0,0
14276,1.0,0
14277,2.0,0
14278,1.0,0
14279,1.0,0
14280,-2.0,0
14281,0.0,0
14282,4.0,0
14283,6.0,0
14284,2.0,0
14285,3.0,0
14286,-2.0,0
14287,1.0,0
14288,2.0,0
14289,0.0,0
14290,0.0,0
14291,0.0,0
14292,6.0,0
14293,0.0,0
14294,2.0,0
14295,1.0,0
14296,3.0,0
14297,4.0,0
14298,6.0,0
14299,5.0,0
14300,2.0,0
14301,0.0,0
14302,-2.0,0
14303,5.0,0
14304,4.0,0
14305,2.0,0
14306,0.0,0
14307,0.0,0
14308,2.0,0
14309,3.0,0
14310,4.0,0
14311,0.0,0
14312,6.0,0
14313,1.0,0
14314,3.0,0
14315,0.0,0
14316,-2.0,0
14317,0.0,0
14318,2.0,0
14319,2.0,0
14320,3.0,0
14321,0.0,0
14322,2.0,0
14323,0.0,0
14324,1.0,0
14325,7.0,0
14326,1.0,0
14327,6.0,0
14328,2.0,0
14329,3.0,0
14330,4.0,0
14331,2.0,0
14332,0.0,0
14333,3.0,0
14334,2.0,0
14335,2.0,0
14336,0.0,0
14337,2.0,0
14338,2.0,0
14339,0.0,0
14340,0.0,0
14341,6.0,0
14342,2.0,0
14343,1.0,0
14344,0.0,0
14345,2.0,0
14346,3.0,0
14347,2.0,0
14348,2.0,0
14349,0.0,0
14350,4.0,0
14351,2.0,0
14352,0.0,0
14353,2.0,0
14354,2.0,0
14355,2.0,0
14356,2.0,0
14357,3.0,0
14358,0.0,0
14359,4.0,0
14360,4.0,0
14361,0.0,0
14362,2.0,0
14363,0.0,0
14364,3.0,0
14365,5.0,0
14366,1.0,0
14367,1.0,0
14368,-2.0,0
14369,7.0,0
14370,0.0,0
14371,3.0,0
14372,0.0,0
14373,4.0,0
14374,2.0,0
14375,2.0,0
14376,4.0,0
14377,0.0,0
14378,2.0,0
14379,0.0,0
14380,2.0,0
14381,2.0,0
14382,2.0,0
14383,0.0,0
14384,4.0,0
14385,3.0,0
14386,2.0,0
14387,6.0,0
14388,2.0,0
14389,1.0,0
14390,4.0,0
14391,1.0,0
14392,2.0,0
14393,4.0,0
14394,2.0,0
14395,2.0,0
14396,4.0,0
14397,0.0,0
14398,2.0,0
14399,2.0,0
14400,4.0,0
14401,6.0,0
14402,0.0,0
14403,0.0,0
14404,3.0,0
14405,1.0,0
14406,1.0,0
14407,0.0,0
14408,1.0,0
14409,2.0,0
14410,4.0,0
14411,3.0,0
14412,-2.0,0
14413,2.0,0
14414,2.0,0
14415,4.0,0
14416,-2.0,0
14417,2.0,0
14418,2.0,0
14419,6.0,0
14420,-2.0,0
14421,2.0,0
14422,4.0,0
14423,2.0,0
14424,6.0,0
14425,4.0,0
14426,1.0,0
14427,2.0,0
14428,1.0,0
14429,4.0,0
14430,2.0,0
14431,5.0,0
14432,0.0,0
14433,2.0,0
14434,7.0,0
14435,1.0,0
14436,6.0,0
14437,-2.0,0
14438,0.0,0
14439,4.0,0
14440,0.0,0
14441,2.0,0
14442,4.0,0
14443,2.0,0
14444,2.0,0
14445,7.0,0
14446,2.0,0
14447,4.0,0
14448,3.0,0
14449,2.0,0
14450,0.0,0
14451,0.0,0
14452,2.0,0
14453,4.0,0
14454,-2.0,0
14455,4.0,0
14456,2.0,0
14457,0.0,0
14458,2.0,0
14459,3.0,0
14460,2.0,0
14461,2.0,0
14462,4.0,0
14463,4.0,0
14464,4.0,0
14465,5.0,0
14466,1.0,0
14467,0.0,0
14468,3.0,0
14469,1.0,0
14470,2.0,0
14471,2.0,0
14472,0.0,0
14473,0.0,0
14474,2.0,0
14475,2.0,0
14476,-2.0,0
14477,2.0,0
14478,4.0,0
14479,4.0,0
14480,2.0,0
14481,7.0,0
14482,4.0,0
14483,0.0,0
14484,2.0,0
14485,0.0,0
14486,0.0,0
14487,2.0,0
14488,1.0,0
14489,0.0,0
14490,-2.0,0
14491,1.0,0
14492,0.0,0
14493,0.0,0
14494,1.0,0
14495,4.0,0
14496,4.0,0
14497,6.0,0
14498,4.0,0
14499,2.0,0
14500,2.0,0
14501,3.0,0
14502,0.0,0
14503,2.0,0
14504,2.0,0
14505,4.0,0
14506,4.0,0
14507,0.0,0
14508,4.0,0
14509,0.0,0
14510,6.0,0
14511,1.0,0
14512,1.0,0
14513,2.0,0
14514,1.0,0
14515,2.0,0
14516,2.0,0
14517,0.0,0
14518,6.0,0
14519,6.0,0
14520,5.0,0
14521,1.0,0
14522,4.0,0
14523,2.0,0
14524,1.0,0
14525,6.0,0
14526,0.0,0
14527,0.0,0
14528,-2.0,0
14529,1.0,0
14530,0.0,0
14531,6.0,0
14532,2.0,0
14533,5.0,0
14534,4.0,0
14535,4.0,0
14536,5.0,0
14537,0.0,0
14538,1.0,0
14539,4.0,0
14540,0.0,0
14541,4.0,0
14542,-2.0,0
14543,2.0,0
14544,0.0,0
14545,1.0,0
14546,4.0,0
14547,0.0,0
14548,0.0,0
14549,7.0,0
14550,2.0,0
14551,2.0,0
14552,2.0,0
14553,0.0,0
14554,0.0,0
14555,4.0,0
14556,4.0,0
14557,3.0,0
14558,3.0,0
14559,4.0,0
14560,3.0,0
14561,0.0,0
14562,2.0,0
14563,1.0,0
14564,-2.0,0
14565,2.0,0
14566,2.0,0
14567,4.0,0
14568,-2.0,0
14569,1.0,0
14570,2.0,0
14571,0.0,0
14572,2.0,0
14573,1.0,0
14574,5.0,0
14575,6.0,0
14576,0.0,0
14577,0.0,0
14578,4.0,0
14579,0.0,0
14580,7.0,0
14581,3.0,0
14582,0.0,0
14583,4.0,0
14584,5.0,0
14585,1.0,0
14586,1.0,0
14587,1.0,0
14588,3.0,0
14589,0.0,0
14590,2.0,0
14591,6.0,0
14592,4.0,0
14593,3.0,0
14594,0.0,0
14595,0.0,0
14596,4.0,0
14597,3.0,0
14598,2.0,0
14599,1.0,0
14600,0.0,0
14601,2.0,0
14602,2.0,0
14603,3.0,0
14604,0.0,0
14605,3.0,0
14606,4.0,0
14607,4.0,0
14608,0.0,0
14609,4.0,0
14610,2.0,0
14611,2.0,0
14612,2.0,0
14613,2.0,0
14614,2.0,0
14615,-2.0,0
14616,2.0,0
14617,2.0,0
14618,1.0,0
14619,2.0,0
14620,2.0,0
14621,0.0,0
14622,0.0,0
14623,-2.0,0
14624,4.0,0
14625,3.0,0
14626,0.0,0
14627,2.0,0
14628,0.0,0
14629,2.0,0
14630,0.0,0
14631,1.0,0
14632,3.0,0
14633,2.0,0
14634,7.0,0
14635,4.0,0
14636,2.0,0
14637,1.0,0
14638,0.0,0
14639,0.0,0
14640,4.0,0
14641,2.0,0
14642,0.0,0
14643,2.0,0
14644,2.0,0
14645,2.0,0
14646,0.0,0
14647,0.0,0
14648,4.0,0
14649,0.0,0
14650,2.0,0
14651,2.0,0
14652,2.0,0
14653,1.0,0
14654,2.0,0
14655,4.0,0
14656,4.0,0
14657,0.0,0
14658,0.0,0
14659,-2.0,0
14660,4.0,0
14661,2.0,0
14662,6.0,0
14663,0.0,0
14664,2.0,0
14665,1.0,0
14666,4.0,0
14667,1.0,0
14668,3.0,0
14669,1.0,0
14670,2.0,0
14671,2.0,0
14672,2.0,0
14673,7.0,0
14674,0.0,0
14675,4.0,0
14676,0.0,0
14677,3.0,0
14678,1.0,0
14679,-2.0,0
14680,6.0,0
14681,0.0,0
14682,4.0,0
14683,3.0,0
14684,4.0,0
14685,0.0,0
14686,2.0,0
14687,2.0,0
14688,4.0,0
14689,3.0,0
14690,-2.0,0
14691,3.0,0
14692,0.0,0
14693,2.0,0
14694,-2.0,0
14695,0.0,0
14696,1.0,0
14697,0.0,0
14698,3.0,0
14699,0.0,0
14700,0.0,0
14701,0.0,0
14702,1.0,0
14703,4.0,0
14704,4.0,0
14705,5.0,0
14706,2.0,0
14707,6.0,0
14708,4.0,0
14709,7.0,0
14710,0.0,0
14711,2.0,0
14712,0.0,0
14713,2.0,0
14714,4.0,0
14715,4.0,0
14716,2.0,0
14717,2.0,0
14718,4.0,0
14719,0.0,0
14720,2.0,0
14721,0.0,0
14722,3.0,0
14723,0.0,0
14724,0.0,0
14725,1.0,0
14726,6.0,0
14727,4.0,0
14728,0.0,0
14729,-2.0,0
14730,0.0,0
14731,0.0,0
14732,0.0,0
14733,1.0,0
14734,3.0,0
14735,4.0,0
14736,0.0,0
14737,0.0,0
14738,2.0,0
14739,1.0,0
14740,4.0,0
14741,2.0,0
14742,5.0,0
14743,2.0,0
14744,0.0,0
14745,0.0,0
14746,2.0,0
14747,2.0,0
14748,4.0,0
14749,1.0,0
14750,4.0,0
14751,2.0,0
14752,3.0,0
14753,1.0,0
14754,6.0,0
14755,6.0,0
14756,4.0,0
14757,2.0,0
14758,3.0,0
14759,6.0,0
14760,4.0,0
14761,2.0,0
14762,5.0,0
14763,2.0,0
14764,5.0,0
14765,0.0,0
14766,0.0,0
14767,1.0,0
14768,5.0,0
14769,6.0,0
14770,3.0,0
14771,0.0,0
14772,1.0,0
14773,3.0,0
14774,4.0,0
14775,4.0,0
14776,3.0,0
14777,-2.0,0
14778,0.0,0
14779,4.0,0
14780,2.0,0
14781,4.0,0
14782,0.0,0
14783,4.0,0
14784,6.0,0
14785,0.0,0
14786,2.0,0
14787,1.0,0
14788,0.0,0
14789,3.0,0
14790,-2.0,0
14791,2.0,0
14792,0.0,0
14793,6.0,0
14794,2.0,0
14795,4.0,0
14796,2.0,0
14797,1.0,0
14798,5.0,0
14799,3.0,0
14800,2.0,0
14801,0.0,0
14802,0.0,0
14803,2.0,0
14804,2.0,0
14805,2.0,0
14806,1.0,0
14807,0.0,0
14808,3.0,0
14809,0.0,0
14810,0.0,0
14811,4.0,0
14812,4.0,0
14813,2.0,0
14814,4.0,0
14815,3.0,0
14816,-2.0,0
14817,4.0,0
14818,2.0,0
14819,0.0,0
14820,4.0,0
14821,3.0,0
14822,2.0,0
14823,6.0,0
14824,2.0,0
14825,2.0,0
14826,2.0,0
14827,0.0,0
14828,2.0,0
14829,4.0,0
14830,2.0,0
14831,4.0,0
14832,1.0,0
14833,2.0,0
14834,2.0,0
14835,6.0,0
14836,0.0,0
14837,1.0,0
14838,4.0,0
14839,2.0,0
14840,-2.0,0
14841,4.0,0
14842,4.0,0
14843,2.0,0
14844,5.0,0
14845,4.0,0
14846,2.0,0
14847,2.0,0
14848,2.0,0
14849,1.0,0
14850,0.0,0
14851,2.0,0
14852,4.0,0
14853,4.0,0
14854,2.0,0
14855,4.0,0
14856,3.0,0
14857,4.0,0
14858,2.0,0
14859,2.0,0
14860,4.0,0
14861,3.0,0
14862,0.0,0
14863,0.0,0
14864,0.0,0
14865,0.0,0
14866,0.0,0
14867,2.0,0
14868,4.0,0
14869,-2.0,0
14870,2.0,0
14871,2.0,0
14872,1.0,0
14873,0.0,0
14874,2.0,0
14875,-2.0,0
14876,6.0,0
14877,1.0,0
14878,3.0,0
14879,3.0,0
14880,5.0,0
14881,3.0,0
14882,2.0,0
14883,0.0,0
14884,4.0,0
14885,6.0,0
14886,0.0,0
14887,2.0,0
14888,0.0,0
14889,2.0,0
14890,2.0,0
14891,2.0,0
14892,3.0,0
14893,0.0,0
14894,2.0,0
14895,3.0,0
14896,0.0,0
14897,2.0,0
14898,4.0,0
14899,5.0,0
14900,4.0,0
14901,4.0,0
14902,4.0,0
14903,1.0,0
14904,4.0,0
14905,4.0,0
14906,5.0,0
14907,0.0,0
14908,6.0,0
14909,2.0,0
14910,4.0,0
14911,0.0,0
14912,2.0,0
14913,6.0,0
14914,0.0,0
14915,1.0,0
14916,3.0,0
14917,2.0,0
14918,0.0,0
14919,4.0,0
14920,4.0,0
14921,-2.0,0
14922,0.0,0
14923,-2.0,0
14924,-2.0,0
14925,4.0,0
14926,3.0,0
14927,3.0,0
14928,0.0,0
14929,0.0,0
14930,0.0,0
14931,-2.0,0
14932,2.0,0
14933,2.0,0
14934,0.0,0
14935,1.0,0
14936,0.0,0
14937,0.0,0
14938,2.0,0
14939,2.0,0
14940,0.0,0
14941,0.0,0
14942,2.0,0
14943,0.0,0
14944,4.0,0
14945,2.0,0
14946,2.0,0
14947,2.0,0
14948,4.0,0
14949,7.0,0
14950,6.0,0
14951,0.0,0
14952,2.0,0
14953,1.0,0
14954,3.0,0
14955,2.0,0
14956,2.0,0
14957,4.0,0
14958,0.0,0
14959,4.0,0
14960,6.0,0
14961,2.0,0
14962,4.0,0
14963,2.0,0
14964,0.0,0
14965,2.0,0
14966,4.0,0
14967,0.0,0
14968,2.0,0
14969,-2.0,0
14970,5.0,0
14971,7.0,0
14972,6.0,0
14973,-2.0,0
14974,2.0,0
14975,1.0,0
14976,0.0,0
14977,2.0,0
14978,0.0,0
14979,2.0,0
14980,0.0,0
14981,4.0,0
14982,3.0,0
14983,2.0,0
14984,7.0,0
14985,2.0,0
14986,2.0,0
14987,4.0,0
14988,4.0,0
14989,1.0,0
14990,0.0,0
14991,4.0,0
14992,2.0,0
14993,1.0,0
14994,1.0,0
14995,0.0,0
14996,2.0,0
14997,0.0,0
14998,4.0,0
14999,5.0,0
15000,-4.0,1
15001,-6.0,1
15002,0.0,1
15003,-4.0,1
15004,-4.0,1
15005,-3.0,1
15006,-4.0,1
15007,-2.0,1
15008,-2.0,1
15009,-2.0,1
15010,2.0,1
15011,-2.0,1
15012,0.0,1
15013,-4.0,1
15014,-7.0,1
15015,-7.0,1
15016,-2.0,1
15017,-6.0,1
15018,-2.0,1
15019,-2.0,1
15020,0.0,1
15021,-2.0,1
15022,0.0,1
15023,-6.0,1
15024,0.0,1
15025,-3.0,1
15026,-3.0,1
15027,-3.0,1
15028,0.0,1
15029,-2.0,1
15030,-6.0,1
15031,-2.0,1
15032,0.0,1
15033,-2.0,1
15034,-1.0,1
15035,-4.0,1
15036,-2.0,1
15037,-6.0,1
15038,-4.0,1
15039,-6.0,1
15040,-4.0,1
15041,-2.0,1
15042,-2.0,1
15043,-1.0,1
15044,-2.0,1
15045,-7.0,1
15046,-2.0,1
15047,-3.0,1
15048,-2.0,1
15049,0.0,1
15050,0.0,1
15051,-6.0,1
15052,0.0,1
15053,0.0,1
15054,-2.0,1
15055,-7.0,1
15056,0.0,1
15057,-6.0,1
15058,-2.0,1
15059,-5.0,1
15060,-4.0,1
15061,-6.0,1
15062,-1.0,1
15063,-2.0,1
15064,0.0,1
15065,-2.0,1
15066,-4.0,1
15067,-2.0,1
15068,-2.0,1
15069,-4.0,1
15070,-1.0,1
15071,-1.0,1
15072,-2.0,1
15073,-2.0,1
15074,-5.0,1
15075,2.0,1
15076,-6.0,1
15077,-4.0,1
15078,-1.0,1
15079,-3.0,1
15080,-3.0,1
15081,-2.0,1
15082,0.0,1
15083,0.0,1
15084,-5.0,1
15085,-4.0,1
15086,-4.0,1
15087,0.0,1
15088,-3.0,1
15089,0.0,1
15090,-7.0,1
15091,-7.0,1
15092,-1.0,1
15093,-4.0,1
15094,-4.0,1
15095,0.0,1
15096,-2.0,1
15097,2.0,1
15098,-2.0,1
15099,-4.0,1
15100,-6.0,1
15101,-2.0,1
15102,-3.0,1
15103,0.0,1
15104,0.0,1
15105,0.0,1
15106,-4.0,1
15107,0.0,1
15108,-2.0,1
15109,-2.0,1
15110,-4.0,1
15111,-6.0,1
15112,0.0,1
15113,-6.0,1
15114,-2.0,1
15115,-3.0,1
15116,-2.0,1
15117,0.0,1
15118,-7.0,1
15119,-2.0,1
15120,2.0,1
15121,-5.0,1
15122,-2.0,1
15123,0.0,1
15124,-3.0,1
15125,-1.0,1
15126,-2.0,1
15127,-3.0,1
15128,0.0,1
15129,0.0,1
15130,-2.0,1
15131,0.0,1
15132,-3.0,1
15133,0.0,1
15134,-6.0,1
15135,2.0,1
15136,0.0,1
15137,0.0,1
15138,-1.0,1
15139,-4.0,1
15140,-2.0,1
15141,-2.0,1
15142,-4.0,1
15143,-4.0,1
15144,-1.0,1
15145,-4.0,1
15146,-2.0,1
15147,-2.0,1
15148,-4.0,1
15149,-4.0,1
15150,-3.0,1
15151,-1.0,1
15152,0.0,1
15153,-1.0,1
15154,-4.0,1
15155,-4.0,1
15156,-7.0,1
15157,-2.0,1
15158,2.0,1
15159,-6.0,1
15160,-5.0,1
15161,-4.0,1
15162,-4.0,1
15163,-3.0,1
15164,-2.0,1
15165,0.0,1
15166,-6.0,1
15167,-1.0,1
15168,2.0,1
15169,-3.0,1
15170,-3.0,1
15171,-7.0,1
15172,-4.0,1
15173,-4.0,1
15174,0.0,1
15175,-1.0,1
15176,-3.0,1
15177,-1.0,1
15178,-2.0,1
15179,0.0,1
15180,0.0,1
15181,0.0,1
15182,-4.0,1
15183,-4.0,1
15184,-6.0,1
15185,-6.0,1
15186,-6.0,1
15187,-2.0,1
15188,0.0,1
15189,0.0,1
15190,-2.0,1
15191,2.0,1
15192,0.0,1
15193,-1.0,1
15194,-2.0,1
15195,-2.0,1
15196,-7.0,1
15197,-3.0,1
15198,-1.0,1
15199,-2.0,1
15200,0.0,1
15201,-7.0,1
15202,-2.0,1
15203,-1.0,1
15204,-5.0,1
15205,2.0,1
15206,-2.0,1
15207,-1.0,1
15208,-2.0,1
15209,-1.0,1
15210,-4.0,1
15211,0.0,1
15212,-2.0,1
15213,2.0,1
15214,-2.0,1
15215,-4.0,1
15216,0.0,1
15217,-3.0,1
15218,-1.0,1
15219,-6.0,1
15220,0.0,1
15221,-3.0,1
15222,0.0,1
15223,-1.0,1
15224,-4.0,1
15225,-2.0,1
15226,-5.0,1
15227,-5.0,1
15228,-6.0,1
15229,0.0,1
15230,-7.0,1
15231,-4.0,1
15232,-4.0,1
15233,-2.0,1
15234,-1.0,1
15235,0.0,1
15236,0.0,1
15237,-2.0,1
15238,-6.0,1
15239,-1.0,1
15240,-4.0,1
15241,-6.0,1
15242,0.0,1
15243,0.0,1
15244,-6.0,1
15245,-3.0,1
15246,-2.0,1
15247,-2.0,1
15248,-1.0,1
15249,0.0,1
15250,0.0,1
15251,-4.0,1
15252,-6.0,1
15253,0.0,1
15254,2.0,1
15255,-2.0,1
15256,-2.0,1
15257,-6.0,1
15258,0.0,1
15259,-2.0,1
15260,0.0,1
15261,-4.0,1
15262,0.0,1
15263,-2.0,1
15264,-2.0,1
15265,-2.0,1
15266,-2.0,1
15267,0.0,1
15268,0.0,1
15269,-2.0,1
15270,-2.0,1
15271,0.0,1
15272,-5.0,1
15273,-4.0,1
15274,-3.0,1
15275,-3.0,1
15276,0.0,1
15277,0.0,1
15278,-4.0,1
15279,0.0,1
15280,-2.0,1
15281,-2.0,1
15282,-2.0,1
15283,-4.0,1
15284,-6.0,1
15285,-3.0,1
15286,0.0,1
15287,-4.0,1
15288,-6.0,1
15289,-6.0,1
15290,-2.0,1
15291,0.0,1
15292,-2.0,1
15293,0.0,1
15294,0.0,1
15295,-2.0,1
15296,0.0,1
15297,-4.0,1
15298,-2.0,1
15299,-6.0,1
15300,-4.0,1
15301,-1.0,1
15302,-2.0,1
15303,-2.0,1
15304,-2.0,1
15305,-4.0,1
15306,-1.0,1
15307,-1.0,1
15308,-6.0,1
15309,-7.0,1
15310,-2.0,1
15311,0.0,1
15312,0.0,1
15313,0.0,1
15314,-1.0,1
15315,-5.0,1
15316,-5.0,1
15317,0.0,1
15318,-1.0,1
15319,-1.0,1
15320,2.0,1
15321,-2.0,1
15322,-4.0,1
15323,2.0,1
15324,-4.0,1
15325,-2.0,1
15326,-1.0,1
15327,0.0,1
15328,-2.0,1
15329,-2.0,1
15330,-6.0,1
15331,-3.0,1
15332,-1.0,1
15333,-2.0,1
15334,0.0,1
15335,0.0,1
15336,-6.0,1
15337,-1.0,1
15338,-2.0,1
15339,-2.0,1
15340,-6.0,1
15341,0.0,1
15342,-2.0,1
15343,-3.0,1
15344,0.0,1
15345,0.0,1
15346,0.0,1
15347,0.0,1
15348,0.0,1
15349,-2.0,1
15350,-4.0,1
15351,-2.0,1
15352,-1.0,1
15353,-3.0,1
15354,0.0,1
15355,-1.0,1
15356,-1.0,1
15357,-1.0,1
15358,-2.0,1
15359,-1.0,1
15360,-5.0,1
15361,-4.0,1
15362,-4.0,1
15363,0.0,1
15364,0.0,1
15365,-2.0,1
15366,-4.0,1
15367,0.0,1
15368,-2.0,1
15369,-4.0,1
15370,-4.0,1
15371,0.0,1
15372,-2.0,1
15373,-4.0,1
15374,-1.0,1
15375,-2.0,1
15376,-3.0,1
15377,0.0,1
15378,0.0,1
15379,-2.0,1
15380,-2.0,1
15381,-3.0,1
15382,2.0,1
15383,-2.0,1
15384,0.0,1
15385,-3.0,1
15386,-4.0,1
15387,0.0,1
15388,-2.0,1
15389,-4.0,1
