,cfr Return Against cfrplus,Order
13746,-2.0,1
13747,-4.0,1
13748,-1.0,1
13749,-2.0,1
13750,-1.0,1
13751,-2.0,1
13752,-2.0,1
13753,-4.0,1
13754,-6.0,1
13755,-6.0,1
13756,0,1
13757,-6.0,1
13758,-1.0,1
13759,-1.0,1
13760,-1.0,1
13761,0,1
13762,-4.0,1
13763,-3.0,1
13764,-2.0,1
13765,0,1
13766,-6.0,1
13767,-1.0,1
13768,0,1
13769,-1.0,1
13770,-2.0,1
13771,-2.0,1
13772,-4.0,1
13773,-4.0,1
13774,0,1
13775,-4.0,1
13776,-3.0,1
13777,0,1
13778,0,1
13779,-2.0,1
13780,-2.0,1
13781,-1.0,1
13782,-2.0,1
13783,0,1
13784,0,1
13785,-5.0,1
13786,-7.0,1
13787,-2.0,1
13788,-4.0,1
13789,-1.0,1
13790,0,1
13791,0,1
13792,-1.0,1
13793,-2.0,1
13794,-6.0,1
13795,-4.0,1
13796,-2.0,1
13797,-4.0,1
13798,0,1
13799,0,1
13800,-6.0,1
13801,-2.0,1
13802,-6.0,1
13803,-2.0,1
13804,0,1
13805,0,1
13806,-2.0,1
13807,-3.0,1
13808,-4.0,1
13809,-2.0,1
13810,-2.0,1
13811,-7.0,1
13812,0,1
13813,-6.0,1
13814,0,1
13815,-3.0,1
13816,-2.0,1
13817,-4.0,1
13818,-2.0,1
13819,-2.0,1
13820,-3.0,1
13821,-2.0,1
13822,-2.0,1
13823,0,1
13824,0,1
13825,2.0,1
13826,-4.0,1
13827,-3.0,1
13828,-4.0,1
13829,-2.0,1
13830,0,1
13831,-2.0,1
13832,-2.0,1
13833,-2.0,1
13834,-2.0,1
13835,-4.0,1
13836,0,1
13837,0,1
13838,-7.0,1
13839,-4.0,1
13840,-3.0,1
13841,-1.0,1
13842,-3.0,1
13843,-4.0,1
13844,-1.0,1
13845,-4.0,1
13846,-2.0,1
13847,-4.0,1
13848,-2.0,1
13849,0,1
13850,-6.0,1
13851,-1.0,1
13852,0,1
13853,0,1
13854,-2.0,1
13855,-3.0,1
13856,-4.0,1
13857,-2.0,1
13858,-1.0,1
13859,-1.0,1
13860,-2.0,1
13861,-1.0,1
13862,-1.0,1
13863,-2.0,1
13864,-1.0,1
13865,0,1
13866,-4.0,1
13867,-4.0,1
13868,0,1
13869,-2.0,1
13870,-6.0,1
13871,-4.0,1
13872,-1.0,1
13873,-7.0,1
13874,-2.0,1
13875,-2.0,1
13876,-2.0,1
13877,0,1
13878,-1.0,1
13879,-2.0,1
13880,-1.0,1
13881,-2.0,1
13882,-1.0,1
13883,2.0,1
13884,0,1
13885,0,1
13886,-7.0,1
13887,-2.0,1
13888,-7.0,1
13889,0,1
13890,0,1
13891,-6.0,1
13892,0,1
13893,-2.0,1
13894,-1.0,1
13895,-2.0,1
13896,-1.0,1
13897,0,1
13898,0,1
13899,0,1
13900,-4.0,1
13901,-4.0,1
13902,-3.0,1
13903,-2.0,1
13904,-4.0,1
13905,-2.0,1
13906,-5.0,1
13907,-2.0,1
13908,-6.0,1
13909,-6.0,1
13910,-1.0,1
13911,-2.0,1
13912,-1.0,1
13913,0,1
13914,-4.0,1
13915,-2.0,1
13916,-1.0,1
13917,-2.0,1
13918,-2.0,1
13919,-4.0,1
13920,0,1
13921,0,1
13922,-4.0,1
13923,-3.0,1
13924,-2.0,1
13925,-6.0,1
13926,0,1
13927,2.0,1
13928,-4.0,1
13929,-4.0,1
13930,-2.0,1
13931,-4.0,1
13932,0,1
13933,-1.0,1
13934,0,1
13935,-2.0,1
13936,0,1
13937,-4.0,1
13938,-2.0,1
13939,-5.0,1
13940,-4.0,1
13941,-2.0,1
13942,-2.0,1
13943,-2.0,1
13944,-4.0,1
13945,-4.0,1
13946,0,1
13947,-2.0,1
13948,-1.0,1
13949,-4.0,1
13950,2.0,1
13951,0,1
13952,0,1
13953,-1.0,1
13954,-4.0,1
13955,-4.0,1
13956,-4.0,1
13957,-2.0,1
13958,-4.0,1
13959,0,1
13960,0,1
13961,0,1
13962,-2.0,1
13963,-2.0,1
13964,-4.0,1
13965,-4.0,1
13966,0,1
13967,-2.0,1
13968,-1.0,1
13969,-2.0,1
13970,-2.0,1
13971,-4.0,1
13972,0,1
13973,-4.0,1
13974,-1.0,1
13975,0,1
13976,-4.0,1
13977,-4.0,1
13978,0,1
13979,0,1
13980,-1.0,1
13981,-2.0,1
13982,-7.0,1
13983,-2.0,1
13984,-4.0,1
13985,-2.0,1
13986,-1.0,1
13987,-3.0,1
13988,-6.0,1
13989,-2.0,1
13990,-3.0,1
13991,2.0,1
13992,0,1
13993,-4.0,1
13994,-2.0,1
13995,0,1
13996,-2.0,1
13997,-4.0,1
13998,-2.0,1
13999,0,1
14000,4.0,0
14001,1.0,0
14002,2.0,0
14003,0,0
14004,2.0,0
14005,2.0,0
14006,6.0,0
14007,6.0,0
14008,1.0,0
14009,5.0,0
14010,4.0,0
14011,2.0,0
14012,2.0,0
14013,0,0
14014,4.0,0
14015,4.0,0
14016,1.0,0
14017,3.0,0
14018,6.0,0
14019,4.0,0
14020,0,0
14021,4.0,0
14022,1.0,0
14023,-2.0,0
14024,-2.0,0
14025,4.0,0
14026,5.0,0
14027,6.0,0
14028,0,0
14029,2.0,0
14030,2.0,0
14031,5.0,0
14032,1.0,0
14033,0,0
14034,1.0,0
14035,0,0
14036,6.0,0
14037,3.0,0
14038,0,0
14039,0,0
14040,7.0,0
14041,3.0,0
14042,2.0,0
14043,0,0
14044,0,0
14045,4.0,0
14046,2.0,0
14047,1.0,0
14048,2.0,0
14049,0,0
14050,2.0,0
14051,2.0,0
14052,0,0
14053,4.0,0
14054,4.0,0
14055,3.0,0
14056,3.0,0
14057,2.0,0
14058,-2.0,0
14059,0,0
14060,0,0
14061,2.0,0
14062,1.0,0
14063,0,0
14064,2.0,0
14065,2.0,0
14066,4.0,0
14067,1.0,0
14068,0,0
14069,0,0
14070,6.0,0
14071,3.0,0
14072,0,0
14073,4.0,0
14074,1.0,0
14075,2.0,0
14076,4.0,0
14077,4.0,0
14078,0,0
14079,2.0,0
14080,1.0,0
14081,2.0,0
14082,4.0,0
14083,4.0,0
14084,1.0,0
14085,2.0,0
14086,1.0,0
14087,1.0,0
14088,0,0
14089,6.0,0
14090,3.0,0
14091,6.0,0
14092,0,0
14093,2.0,0
14094,3.0,0
14095,7.0,0
14096,0,0
14097,0,0
14098,2.0,0
14099,1.0,0
14100,4.0,0
14101,3.0,0
14102,2.0,0
14103,4.0,0
14104,6.0,0
14105,0,0
14106,6.0,0
14107,5.0,0
14108,0,0
14109,2.0,0
14110,4.0,0
14111,1.0,0
14112,6.0,0
14113,-2.0,0
14114,4.0,0
14115,0,0
14116,2.0,0
14117,-2.0,0
14118,1.0,0
14119,1.0,0
14120,0,0
14121,5.0,0
14122,2.0,0
14123,5.0,0
14124,1.0,0
14125,3.0,0
14126,0,0
14127,4.0,0
14128,4.0,0
14129,4.0,0
14130,0,0
14131,0,0
14132,2.0,0
14133,4.0,0
14134,3.0,0
14135,2.0,0
14136,4.0,0
14137,0,0
14138,4.0,0
14139,-2.0,0
14140,0,0
14141,6.0,0
14142,0,0
14143,2.0,0
14144,1.0,0
14145,-2.0,0
14146,2.0,0
14147,4.0,0
14148,0,0
14149,0,0
14150,2.0,0
14151,2.0,0
14152,3.0,0
14153,2.0,0
14154,4.0,0
14155,0,0
14156,4.0,0
14157,0,0
14158,1.0,0
14159,0,0
14160,4.0,0
14161,0,0
14162,2.0,0
14163,0,0
14164,2.0,0
14165,-2.0,0
14166,0,0
14167,4.0,0
14168,2.0,0
14169,2.0,0
14170,4.0,0
14171,1.0,0
14172,2.0,0
14173,1.0,0
14174,-2.0,0
14175,2.0,0
14176,0,0
14177,0,0
14178,2.0,0
14179,1.0,0
14180,2.0,0
14181,0,0
14182,4.0,0
14183,2.0,0
14184,2.0,0
14185,2.0,0
14186,1.0,0
14187,4.0,0
14188,5.0,0
14189,2.0,0
14190,2.0,0
14191,0,0
14192,2.0,0
14193,2.0,0
14194,3.0,0
14195,2.0,0
14196,3.0,0
14197,0,0
14198,0,0
14199,0,0
14200,1.0,0
14201,1.0,0
14202,2.0,0
14203,6.0,0
14204,3.0,0
14205,2.0,0
14206,0,0
14207,-2.0,0
14208,4.0,0
14209,2.0,0
14210,2.0,0
14211,3.0,0
14212,0,0
14213,1.0,0
14214,6.0,0
14215,-2.0,0
14216,2.0,0
14217,2.0,0
14218,0,0
14219,1.0,0
14220,0,0
14221,4.0,0
14222,1.0,0
14223,2.0,0
14224,0,0
14225,4.0,0
14226,6.0,0
14227,-2.0,0
14228,2.0,0
14229,3.0,0
14230,2.0,0
14231,2.0,0
14232,4.0,0
14233,3.0,0
14234,1.0,0
14235,0,0
14236,2.0,0
14237,3.0,0
14238,1.0,0
14239,2.0,0
14240,2.0,0
14241,2.0,0
14242,6.0,0
14243,6.0,0
14244,-2.0,0
14245,3.0,0
14246,2.0,0
14247,4.0,0
14248,1.0,0
14249,1.0,0
14250,3.0,0
14251,2.0,0
14252,2.0,0
14253,2.0,0
14254,2.0,0
14255,2.0,0
14256,0,0
14257,2.0,0
14258,4.0,0
14259,2.0,0
14260,-2.0,0
14261,2.0,0
14262,4.0,0
14263,0,0
14264,1.0,0
14265,0,0
14266,-2.0,0
14267,0,0
14268,0,0
14269,4.0,0
14270,4.0,0
14271,4.0,0
14272,0,0
14273,0,0
14274,2.0,0
14275,2.0,0
14276,0,0
14277,2.0,0
14278,2.0,0
14279,3.0,0
14280,2.0,0
14281,2.0,0
14282,0,0
14283,0,0
14284,0,0
14285,0,0
14286,4.0,0
14287,1.0,0
14288,4.0,0
14289,6.0,0
14290,4.0,0
14291,4.0,0
14292,0,0
14293,4.0,0
14294,2.0,0
14295,4.0,0
14296,2.0,0
14297,6.0,0
14298,2.0,0
14299,2.0,0
14300,6.0,0
14301,1.0,0
14302,4.0,0
14303,0,0
14304,1.0,0
14305,3.0,0
14306,1.0,0
14307,3.0,0
14308,0,0
14309,0,0
14310,4.0,0
14311,6.0,0
14312,2.0,0
14313,0,0
14314,2.0,0
14315,4.0,0
14316,2.0,0
14317,6.0,0
14318,6.0,0
14319,2.0,0
14320,2.0,0
14321,2.0,0
14322,0,0
14323,0,0
14324,0,0
14325,3.0,0
14326,4.0,0
14327,4.0,0
14328,-2.0,0
14329,6.0,0
14330,6.0,0
14331,0,0
14332,2.0,0
14333,4.0,0
14334,0,0
14335,0,0
14336,3.0,0
14337,4.0,0
14338,2.0,0
14339,1.0,0
14340,2.0,0
14341,0,0
14342,4.0,0
14343,0,0
14344,1.0,0
14345,3.0,0
14346,2.0,0
14347,0,0
14348,4.0,0
14349,4.0,0
14350,7.0,0
14351,4.0,0
14352,-2.0,0
14353,2.0,0
14354,2.0,0
14355,4.0,0
14356,2.0,0
14357,2.0,0
14358,2.0,0
14359,-2.0,0
14360,2.0,0
14361,4.0,0
14362,-2.0,0
14363,1.0,0
14364,2.0,0
14365,0,0
14366,5.0,0
14367,4.0,0
14368,0,0
14369,3.0,0
14370,0,0
14371,4.0,0
14372,4.0,0
14373,2.0,0
14374,4.0,0
14375,2.0,0
14376,0,0
14377,0,0
14378,2.0,0
14379,1.0,0
14380,1.0,0
14381,6.0,0
14382,0,0
14383,6.0,0
14384,2.0,0
14385,4.0,0
14386,4.0,0
14387,2.0,0
14388,4.0,0
14389,0,0
14390,2.0,0
14391,4.0,0
14392,4.0,0
14393,2.0,0
14394,2.0,0
14395,0,0
14396,6.0,0
14397,4.0,0
14398,-2.0,0
14399,2.0,0
14400,4.0,0
14401,4.0,0
14402,0,0
14403,2.0,0
14404,1.0,0
14405,3.0,0
14406,0,0
14407,-2.0,0
14408,3.0,0
14409,1.0,0
14410,4.0,0
14411,4.0,0
14412,2.0,0
14413,0,0
14414,0,0
14415,2.0,0
14416,2.0,0
14417,0,0
14418,4.0,0
14419,4.0,0
14420,2.0,0
14421,3.0,0
14422,2.0,0
14423,2.0,0
14424,2.0,0
14425,2.0,0
14426,0,0
14427,4.0,0
14428,3.0,0
14429,2.0,0
14430,-2.0,0
14431,3.0,0
14432,2.0,0
14433,7.0,0
14434,2.0,0
14435,1.0,0
14436,2.0,0
14437,3.0,0
14438,1.0,0
14439,4.0,0
14440,0,0
14441,1.0,0
14442,2.0,0
14443,6.0,0
14444,0,0
14445,4.0,0
14446,2.0,0
14447,4.0,0
14448,2.0,0
14449,1.0,0
14450,0,0
14451,0,0
14452,2.0,0
14453,2.0,0
14454,2.0,0
14455,0,0
14456,4.0,0
14457,4.0,0
14458,7.0,0
14459,2.0,0
14460,4.0,0
14461,0,0
14462,0,0
14463,4.0,0
14464,2.0,0
14465,4.0,0
14466,0,0
14467,3.0,0
14468,3.0,0
14469,5.0,0
14470,0,0
14471,0,0
14472,0,0
14473,-2.0,0
14474,0,0
14475,2.0,0
14476,0,0
14477,6.0,0
14478,2.0,0
14479,-2.0,0
14480,7.0,0
14481,3.0,0
14482,4.0,0
14483,3.0,0
14484,2.0,0
14485,0,0
14486,2.0,0
14487,4.0,0
14488,0,0
14489,3.0,0
14490,4.0,0
14491,4.0,0
14492,-2.0,0
14493,4.0,0
14494,-2.0,0
14495,3.0,0
14496,1.0,0
14497,-2.0,0
14498,0,0
14499,4.0,0
14500,2.0,0
14501,2.0,0
14502,0,0
14503,2.0,0
14504,-2.0,0
14505,4.0,0
14506,2.0,0
14507,1.0,0
14508,1.0,0
14509,-2.0,0
14510,3.0,0
14511,2.0,0
14512,0,0
14513,0,0
14514,4.0,0
14515,1.0,0
14516,5.0,0
14517,2.0,0
14518,4.0,0
14519,4.0,0
14520,0,0
14521,7.0,0
14522,0,0
14523,2.0,0
14524,2.0,0
14525,4.0,0
14526,0,0
14527,2.0,0
14528,1.0,0
14529,4.0,0
14530,4.0,0
14531,0,0
14532,4.0,0
14533,4.0,0
14534,2.0,0
14535,2.0,0
14536,0,0
14537,2.0,0
14538,4.0,0
14539,2.0,0
14540,3.0,0
14541,0,0
14542,4.0,0
14543,3.0,0
14544,2.0,0
14545,2.0,0
14546,4.0,0
14547,2.0,0
14548,0,0
14549,2.0,0
14550,6.0,0
14551,1.0,0
14552,2.0,0
14553,0,0
14554,6.0,0
14555,2.0,0
14556,2.0,0
14557,4.0,0
14558,2.0,0
14559,6.0,0
14560,0,0
14561,2.0,0
14562,2.0,0
14563,2.0,0
14564,3.0,0
14565,4.0,0
14566,5.0,0
14567,4.0,0
14568,3.0,0
14569,0,0
14570,0,0
14571,0,0
14572,0,0
14573,1.0,0
14574,4.0,0
14575,3.0,0
14576,0,0
14577,6.0,0
14578,2.0,0
14579,4.0,0
14580,2.0,0
14581,0,0
14582,4.0,0
14583,2.0,0
14584,1.0,0
14585,2.0,0
14586,0,0
14587,2.0,0
14588,4.0,0
14589,4.0,0
14590,4.0,0
14591,3.0,0
14592,0,0
14593,1.0,0
14594,0,0
14595,2.0,0
14596,0,0
14597,2.0,0
14598,2.0,0
14599,2.0,0
14600,4.0,0
14601,0,0
14602,4.0,0
14603,0,0
14604,0,0
14605,0,0
14606,2.0,0
14607,1.0,0
14608,1.0,0
14609,2.0,0
14610,4.0,0
14611,0,0
14612,3.0,0
14613,2.0,0
14614,3.0,0
14615,0,0
14616,2.0,0
14617,-2.0,0
14618,1.0,0
14619,0,0
14620,4.0,0
14621,-2.0,0
14622,0,0
14623,6.0,0
14624,0,0
14625,1.0,0
14626,6.0,0
14627,3.0,0
14628,2.0,0
14629,4.0,0
14630,2.0,0
14631,2.0,0
14632,0,0
14633,2.0,0
14634,2.0,0
14635,-2.0,0
14636,2.0,0
14637,1.0,0
14638,2.0,0
14639,0,0
14640,2.0,0
14641,4.0,0
14642,0,0
14643,4.0,0
14644,2.0,0
14645,2.0,0
14646,2.0,0
14647,2.0,0
14648,2.0,0
14649,4.0,0
14650,3.0,0
14651,4.0,0
14652,1.0,0
14653,3.0,0
14654,3.0,0
14655,0,0
14656,0,0
14657,0,0
14658,-2.0,0
14659,0,0
14660,4.0,0
14661,4.0,0
14662,2.0,0
14663,2.0,0
14664,2.0,0
14665,2.0,0
14666,2.0,0
14667,2.0,0
14668,0,0
14669,2.0,0
14670,0,0
14671,0,0
14672,4.0,0
14673,2.0,0
14674,3.0,0
14675,4.0,0
14676,0,0
14677,2.0,0
14678,0,0
14679,1.0,0
14680,6.0,0
14681,0,0
14682,1.0,0
14683,4.0,0
14684,7.0,0
14685,0,0
14686,0,0
14687,2.0,0
14688,4.0,0
14689,6.0,0
14690,0,0
14691,4.0,0
14692,4.0,0
14693,2.0,0
14694,0,0
14695,6.0,0
14696,4.0,0
14697,1.0,0
14698,1.0,0
14699,3.0,0
14700,4.0,0
14701,0,0
14702,2.0,0
14703,4.0,0
14704,0,0
14705,1.0,0
14706,4.0,0
14707,4.0,0
14708,2.0,0
14709,2.0,0
14710,1.0,0
14711,4.0,0
14712,4.0,0
14713,6.0,0
14714,2.0,0
14715,4.0,0
14716,0,0
14717,7.0,0
14718,0,0
14719,1.0,0
14720,-2.0,0
14721,1.0,0
14722,1.0,0
14723,0,0
14724,4.0,0
14725,2.0,0
14726,2.0,0
14727,5.0,0
14728,0,0
14729,0,0
14730,1.0,0
14731,4.0,0
14732,-2.0,0
14733,4.0,0
14734,4.0,0
14735,1.0,0
14736,0,0
14737,2.0,0
14738,3.0,0
14739,3.0,0
14740,3.0,0
14741,5.0,0
14742,6.0,0
14743,2.0,0
14744,6.0,0
14745,3.0,0
14746,0,0
14747,4.0,0
14748,0,0
14749,5.0,0
14750,3.0,0
14751,4.0,0
14752,4.0,0
14753,4.0,0
14754,1.0,0
14755,0,0
14756,4.0,0
14757,2.0,0
14758,4.0,0
14759,6.0,0
14760,1.0,0
14761,4.0,0
14762,4.0,0
14763,2.0,0
14764,2.0,0
14765,6.0,0
14766,4.0,0
14767,-2.0,0
14768,7.0,0
14769,0,0
14770,0,0
14771,2.0,0
14772,2.0,0
14773,3.0,0
14774,4.0,0
14775,1.0,0
14776,6.0,0
14777,2.0,0
14778,0,0
14779,2.0,0
14780,0,0
14781,0,0
14782,0,0
14783,3.0,0
14784,0,0
14785,0,0
14786,4.0,0
14787,2.0,0
14788,2.0,0
14789,2.0,0
14790,4.0,0
14791,7.0,0
14792,1.0,0
14793,2.0,0
14794,6.0,0
14795,1.0,0
14796,3.0,0
14797,0,0
14798,4.0,0
14799,0,0
14800,0,0
14801,2.0,0
14802,1.0,0
14803,3.0,0
14804,3.0,0
14805,0,0
14806,6.0,0
14807,4.0,0
14808,-2.0,0
14809,4.0,0
14810,0,0
14811,2.0,0
14812,0,0
14813,-2.0,0
14814,4.0,0
14815,2.0,0
14816,2.0,0
14817,0,0
14818,0,0
14819,4.0,0
14820,0,0
14821,3.0,0
14822,4.0,0
14823,2.0,0
14824,4.0,0
14825,4.0,0
14826,6.0,0
14827,2.0,0
14828,0,0
14829,0,0
14830,2.0,0
14831,4.0,0
14832,6.0,0
14833,2.0,0
14834,-2.0,0
14835,0,0
14836,0,0
14837,7.0,0
14838,4.0,0
14839,0,0
14840,4.0,0
14841,7.0,0
14842,0,0
14843,2.0,0
14844,-2.0,0
14845,2.0,0
14846,4.0,0
14847,1.0,0
14848,4.0,0
14849,4.0,0
14850,-2.0,0
14851,0,0
14852,4.0,0
14853,1.0,0
14854,3.0,0
14855,0,0
14856,0,0
14857,2.0,0
14858,0,0
14859,4.0,0
14860,2.0,0
14861,1.0,0
14862,2.0,0
14863,4.0,0
14864,2.0,0
14865,2.0,0
14866,4.0,0
14867,1.0,0
14868,3.0,0
14869,7.0,0
14870,0,0
14871,0,0
14872,4.0,0
14873,4.0,0
14874,-2.0,0
14875,3.0,0
14876,3.0,0
14877,4.0,0
14878,-2.0,0
14879,4.0,0
14880,3.0,0
14881,2.0,0
14882,1.0,0
14883,6.0,0
14884,6.0,0
14885,7.0,0
14886,1.0,0
14887,2.0,0
14888,0,0
14889,4.0,0
14890,6.0,0
14891,0,0
14892,0,0
14893,4.0,0
14894,1.0,0
14895,2.0,0
14896,1.0,0
14897,2.0,0
14898,0,0
14899,1.0,0
14900,4.0,0
14901,0,0
14902,2.0,0
14903,3.0,0
14904,0,0
14905,3.0,0
14906,2.0,0
14907,4.0,0
14908,0,0
14909,1.0,0
14910,0,0
14911,2.0,0
14912,2.0,0
14913,4.0,0
14914,4.0,0
14915,2.0,0
14916,2.0,0
14917,1.0,0
14918,0,0
14919,2.0,0
14920,6.0,0
14921,4.0,0
14922,0,0
14923,0,0
14924,6.0,0
14925,2.0,0
14926,2.0,0
14927,4.0,0
14928,2.0,0
14929,6.0,0
14930,4.0,0
14931,2.0,0
14932,2.0,0
14933,2.0,0
14934,2.0,0
14935,2.0,0
14936,0,0
14937,4.0,0
14938,2.0,0
14939,-2.0,0
14940,3.0,0
14941,1.0,0
14942,7.0,0
14943,1.0,0
14944,0,0
14945,4.0,0
14946,1.0,0
14947,3.0,0
14948,4.0,0
14949,0,0
14950,6.0,0
14951,0,0
14952,0,0
14953,2.0,0
14954,2.0,0
14955,1.0,0
14956,7.0,0
14957,6.0,0
14958,1.0,0
14959,3.0,0
14960,4.0,0
14961,0,0
14962,2.0,0
14963,5.0,0
14964,0,0
14965,6.0,0
14966,6.0,0
14967,4.0,0
14968,2.0,0
14969,0,0
14970,0,0
14971,1.0,0
14972,4.0,0
14973,2.0,0
14974,5.0,0
14975,4.0,0
14976,2.0,0
14977,6.0,0
14978,0,0
14979,3.0,0
14980,1.0,0
14981,2.0,0
14982,4.0,0
14983,2.0,0
14984,3.0,0
14985,2.0,0
14986,4.0,0
14987,4.0,0
14988,5.0,0
14989,1.0,0
14990,2.0,0
14991,2.0,0
14992,0,0
14993,0,0
14994,2.0,0
14995,1.0,0
14996,1.0,0
14997,1.0,0
14998,-2.0,0
14999,1.0,0
15000,0,1
15001,0,1
15002,-1.0,1
15003,-1.0,1
15004,-4.0,1
15005,-2.0,1
15006,-4.0,1
15007,-4.0,1
15008,-2.0,1
15009,0,1
15010,-3.0,1
15011,-6.0,1
15012,-2.0,1
15013,-3.0,1
15014,-4.0,1
15015,-2.0,1
15016,-6.0,1
15017,-3.0,1
15018,-4.0,1
15019,0,1
15020,-1.0,1
15021,-4.0,1
15022,-4.0,1
15023,-1.0,1
15024,-4.0,1
15025,-4.0,1
15026,-6.0,1
15027,2.0,1
15028,-4.0,1
15029,-4.0,1
15030,-4.0,1
15031,-1.0,1
15032,0,1
15033,0,1
15034,-2.0,1
15035,-7.0,1
15036,0,1
15037,-2.0,1
15038,-4.0,1
15039,0,1
15040,-7.0,1
15041,-5.0,1
15042,0,1
15043,-4.0,1
15044,-4.0,1
15045,-2.0,1
15046,2.0,1
15047,-2.0,1
15048,-2.0,1
15049,0,1
15050,-4.0,1
15051,-2.0,1
15052,0,1
15053,0,1
15054,-3.0,1
15055,-1.0,1
15056,-2.0,1
15057,-3.0,1
15058,-7.0,1
15059,-2.0,1
15060,-2.0,1
15061,0,1
15062,-6.0,1
15063,0,1
15064,-2.0,1
15065,-1.0,1
15066,-1.0,1
15067,-4.0,1
15068,-2.0,1
15069,0,1
15070,2.0,1
15071,-2.0,1
15072,-4.0,1
15073,-2.0,1
15074,-2.0,1
15075,0,1
15076,-2.0,1
15077,-2.0,1
15078,-2.0,1
15079,-1.0,1
15080,-4.0,1
15081,-4.0,1
15082,-1.0,1
15083,0,1
15084,0,1
15085,0,1
15086,-4.0,1
15087,-2.0,1
15088,2.0,1
15089,0,1
15090,-3.0,1
15091,0,1
15092,-4.0,1
15093,0,1
15094,-4.0,1
15095,-4.0,1
15096,-3.0,1
15097,-4.0,1
15098,-2.0,1
15099,0,1
15100,-1.0,1
15101,0,1
15102,0,1
15103,-2.0,1
15104,2.0,1
15105,2.0,1
15106,0,1
15107,-2.0,1
15108,-2.0,1
15109,-2.0,1
15110,-3.0,1
15111,0,1
15112,-2.0,1
15113,-1.0,1
15114,-1.0,1
15115,-1.0,1
15116,0,1
15117,0,1
15118,-4.0,1
15119,-2.0,1
15120,-2.0,1
15121,-2.0,1
15122,-4.0,1
15123,-2.0,1
15124,-4.0,1
15125,-6.0,1
15126,0,1
15127,-2.0,1
15128,-6.0,1
15129,0,1
15130,-4.0,1
15131,-6.0,1
15132,-2.0,1
15133,-4.0,1
15134,-2.0,1
15135,0,1
15136,0,1
15137,0,1
15138,0,1
15139,-3.0,1
15140,0,1
15141,-4.0,1
15142,-2.0,1
15143,-2.0,1
15144,-7.0,1
15145,2.0,1
15146,-4.0,1
15147,-2.0,1
15148,2.0,1
15149,-2.0,1
15150,0,1
15151,-1.0,1
15152,-4.0,1
15153,0,1
15154,-4.0,1
15155,-4.0,1
15156,-4.0,1
15157,-6.0,1
15158,-3.0,1
15159,-4.0,1
15160,-6.0,1
15161,0,1
15162,-1.0,1
15163,-2.0,1
15164,-2.0,1
15165,-6.0,1
15166,-3.0,1
15167,0,1
15168,-2.0,1
15169,-2.0,1
15170,-6.0,1
15171,-4.0,1
15172,-2.0,1
15173,-4.0,1
15174,-2.0,1
15175,0,1
15176,-2.0,1
15177,-2.0,1
15178,-2.0,1
15179,-1.0,1
15180,0,1
15181,-6.0,1
15182,-1.0,1
15183,-1.0,1
15184,-7.0,1
15185,-2.0,1
15186,-6.0,1
15187,-1.0,1
15188,-2.0,1
15189,-2.0,1
15190,0,1
15191,-1.0,1
15192,-4.0,1
15193,-2.0,1
15194,-2.0,1
15195,-2.0,1
15196,-6.0,1
15197,-6.0,1
15198,-2.0,1
15199,-2.0,1
15200,-2.0,1
15201,-4.0,1
15202,-1.0,1
15203,-1.0,1
15204,-2.0,1
15205,0,1
15206,-1.0,1
15207,0,1
15208,-2.0,1
15209,-2.0,1
15210,-2.0,1
15211,2.0,1
15212,0,1
15213,0,1
15214,-1.0,1
15215,-5.0,1
15216,-2.0,1
15217,-2.0,1
15218,0,1
15219,2.0,1
15220,0,1
15221,-2.0,1
15222,-4.0,1
15223,-2.0,1
15224,2.0,1
15225,-2.0,1
15226,-2.0,1
15227,-2.0,1
15228,0,1
15229,0,1
15230,2.0,1
15231,-2.0,1
15232,-4.0,1
15233,0,1
15234,-1.0,1
15235,-1.0,1
15236,0,1
15237,0,1
15238,-2.0,1
15239,-1.0,1
15240,-2.0,1
15241,-2.0,1
15242,0,1
15243,-4.0,1
15244,-6.0,1
15245,-4.0,1
15246,0,1
15247,-2.0,1
15248,-2.0,1
15249,-2.0,1
15250,0,1
15251,0,1
15252,-1.0,1
15253,-4.0,1
15254,-1.0,1
15255,-2.0,1
15256,-2.0,1
15257,-1.0,1
15258,-4.0,1
15259,-2.0,1
15260,-4.0,1
15261,-4.0,1
15262,-3.0,1
15263,-2.0,1
15264,0,1
15265,-4.0,1
15266,-2.0,1
15267,-2.0,1
15268,-2.0,1
15269,-4.0,1
15270,-2.0,1
15271,-4.0,1
15272,-2.0,1
15273,-3.0,1
15274,-2.0,1
15275,-4.0,1
15276,-7.0,1
15277,-2.0,1
15278,0,1
15279,-4.0,1
15280,-2.0,1
15281,0,1
15282,-2.0,1
15283,-6.0,1
15284,-2.0,1
15285,-3.0,1
15286,-6.0,1
15287,0,1
15288,-4.0,1
15289,-2.0,1
15290,0,1
15291,-6.0,1
15292,0,1
15293,-2.0,1
15294,0,1
15295,2.0,1
15296,-6.0,1
15297,-2.0,1
15298,-4.0,1
15299,-2.0,1
15300,0,1
15301,-2.0,1
15302,-2.0,1
15303,-1.0,1
15304,-1.0,1
15305,-1.0,1
15306,-4.0,1
15307,-4.0,1
15308,0,1
15309,-6.0,1
15310,-4.0,1
15311,2.0,1
15312,0,1
15313,-2.0,1
15314,-2.0,1
15315,-2.0,1
15316,0,1
15317,0,1
15318,-2.0,1
15319,0,1
15320,-2.0,1
15321,0,1
15322,-2.0,1
15323,0,1
